"EntityNumber","ActivityGroup","NaceVersion","NaceCode","Classification"
"0684.677.072","001","2008","43120","SECO"
"0684.677.072","001","2008","33200","MAIN"
"0685.381.610","001","2025","43310","MAIN"
"0685.381.610","001","2008","43310","MAIN"
"0686.307.761","001","2025","47512","MAIN"
"0686.307.761","001","2025","82990","SECO"
"0686.307.761","001","2003","52410","MAIN"
"0686.307.761","001","2008","82990","SECO"
"0686.307.761","001","2008","47512","MAIN"
"0686.574.710","001","2025","56301","MAIN"
"0686.574.710","001","2025","90311","SECO"
"0686.574.710","001","2008","56301","MAIN"
"0686.574.710","001","2008","90041","SECO"
"0689.618.332","001","2025","43230","SECO"
"0689.618.332","001","2025","43410","MAIN"
"0689.618.332","001","2025","43421","SECO"
"0689.618.332","001","2008","43291","SECO"
"0689.618.332","001","2008","43910","MAIN"
"0689.618.332","001","2008","43991","SECO"
"0694.557.711","001","2025","93291","MAIN"
"0694.557.711","001","2008","93211","MAIN"
"0695.560.274","006","2025","47716","MAIN"
"0695.560.274","001","2025","47716","MAIN"
"0695.560.274","001","2025","74111","SECO"
"0695.560.274","001","2025","14220","SECO"
"0695.560.274","001","2025","14240","SECO"
"0695.560.274","001","2025","14210","SECO"
"0695.560.274","001","2008","14130","SECO"
"0695.560.274","001","2008","47716","MAIN"
"0695.560.274","001","2008","14110","SECO"
"0695.560.274","001","2008","74101","SECO"
"0695.560.274","001","2008","14140","SECO"
"0698.889.057","006","2025","52100","MAIN"
"0698.889.057","001","2025","43320","SECO"
"0698.889.057","001","2025","43990","SECO"
"0698.889.057","001","2008","43999","SECO"
"0698.889.057","001","2008","43320","SECO"
"0700.659.506","006","2025","85531","MAIN"
"0700.659.506","001","2025","85531","MAIN"
"0700.659.506","001","2008","85531","MAIN"
"0701.887.446","001","2025","96220","MAIN"
"0701.887.446","001","2025","47750","SECO"
"0701.887.446","001","2025","47716","SECO"
"0701.887.446","001","2025","47715","SECO"
"0701.887.446","001","2025","47784","SECO"
"0701.887.446","001","2025","47722","SECO"
"0701.887.446","001","2008","47786","SECO"
"0701.887.446","001","2008","47722","SECO"
"0701.887.446","001","2008","47716","SECO"
"0701.887.446","001","2008","47715","SECO"
"0701.887.446","001","2008","47750","SECO"
"0701.887.446","001","2008","96022","MAIN"
"0704.581.076","001","2025","96220","MAIN"
"0704.581.076","001","2008","96022","MAIN"
"0704.780.620","001","2025","47632","MAIN"
"0704.780.620","001","2008","47785","MAIN"
"0704.809.522","006","2025","47552","MAIN"
"0704.809.522","001","2025","46140","SECO"
"0704.809.522","001","2025","47552","MAIN"
"0704.809.522","001","2008","46140","SECO"
"0704.809.522","001","2008","47592","MAIN"
"0704.830.110","001","2025","56111","MAIN"
"0704.830.110","001","2025","56112","SECO"
"0704.830.110","001","2008","56102","SECO"
"0704.830.110","001","2008","56101","MAIN"
"0705.782.490","001","2025","70200","SECO"
"0705.782.490","001","2025","79901","SECO"
"0705.782.490","001","2025","96210","MAIN"
"0705.782.490","001","2025","47791","SECO"
"0705.782.490","001","2008","47791","SECO"
"0705.782.490","001","2008","70220","SECO"
"0705.782.490","001","2008","79901","SECO"
"0705.782.490","001","2008","96021","MAIN"
"0705.997.870","006","2025","81210","MAIN"
"0705.997.870","001","2025","82300","SECO"
"0705.997.870","001","2025","56210","SECO"
"0705.997.870","001","2025","93299","SECO"
"0705.997.870","001","2025","81210","MAIN"
"0705.997.870","001","2025","85599","SECO"
"0707.938.266","006","2025","86940","MAIN"
"0707.938.266","001","2025","86995","SECO"
"0707.938.266","001","2025","86940","MAIN"
"0707.938.266","001","2008","86906","MAIN"
"0707.938.266","001","2008","86909","SECO"
"0712.588.229","006","2025","43222","MAIN"
"0712.588.229","001","2025","43222","MAIN"
"0712.588.229","001","2025","43221","SECO"
"0712.588.229","001","2008","43222","MAIN"
"0712.588.229","001","2008","43221","SECO"
"0712.957.225","006","2025","47721","MAIN"
"0712.957.225","001","2025","47721","MAIN"
"0712.957.225","001","2025","47715","SECO"
"0712.957.225","001","2025","47722","SECO"
"0712.957.225","001","2008","47722","SECO"
"0712.957.225","001","2008","47721","MAIN"
"0712.957.225","001","2008","47715","SECO"
"0713.670.273","001","2025","81220","MAIN"
"0713.670.273","001","2008","81220","MAIN"
"0714.935.035","001","2025","43230","MAIN"
"0714.935.035","001","2008","43291","MAIN"
"0715.405.880","001","2025","81300","MAIN"
"0715.405.880","001","2008","81300","MAIN"
"0715.789.229","001","2025","47110","MAIN"
"0715.789.229","001","2008","47112","MAIN"
"0717.587.489","001","2025","95290","MAIN"
"0717.587.489","001","2025","47530","SECO"
"0717.587.489","001","2025","47512","SECO"
"0717.587.489","001","2025","47716","SECO"
"0717.587.489","001","2025","42110","SECO"
"0717.587.489","001","2025","13990","SECO"
"0717.587.489","001","2008","47530","SECO"
"0717.587.489","001","2008","47716","SECO"
"0717.587.489","001","2008","47512","SECO"
"0717.587.489","001","2008","95290","MAIN"
"0717.587.489","001","2008","42110","SECO"
"0717.587.489","001","2008","13990","SECO"
"0719.566.784","001","2025","56112","MAIN"
"0719.566.784","001","2008","56102","MAIN"
"0719.782.560","001","2025","68121","MAIN"
"0719.782.560","001","2025","49410","SECO"
"0719.782.560","001","2025","52250","SECO"
"0719.782.560","001","2025","68122","SECO"
"0719.782.560","001","2025","49320","SECO"
"0719.782.560","001","2025","52100","SECO"
"0719.782.560","001","2025","52210","SECO"
"0719.782.560","001","2008","41102","SECO"
"0719.782.560","001","2008","52100","SECO"
"0719.782.560","001","2008","52210","SECO"
"0719.782.560","001","2008","41101","MAIN"
"0719.782.560","001","2008","49390","SECO"
"0719.782.560","001","2008","52290","SECO"
"0719.782.560","001","2008","49410","SECO"
"0724.849.722","006","2025","41001","MAIN"
"0724.849.722","001","2025","71111","MAIN"
"0724.849.722","001","2008","71111","MAIN"
"0726.979.465","001","2025","56301","MAIN"
"0726.979.465","001","2025","47251","SECO"
"0726.979.465","001","2008","56301","MAIN"
"0726.979.465","001","2008","47251","SECO"
"0726.982.237","001","2025","64210","MAIN"
"0726.982.237","001","2025","11020","SECO"
"0726.982.237","001","2008","11020","SECO"
"0726.982.237","001","2008","64200","MAIN"
"0727.559.980","006","2025","49410","MAIN"
"0727.559.980","001","2025","49330","MAIN"
"0727.559.980","001","2025","49320","SECO"
"0727.559.980","001","2008","49320","MAIN"
"0727.559.980","001","2008","49390","SECO"
"0729.948.457","001","2025","62900","SECO"
"0729.948.457","001","2025","73300","MAIN"
"0729.948.457","001","2008","62090","SECO"
"0729.948.457","001","2008","70210","MAIN"
"0731.661.102","001","2025","22260","SECO"
"0731.661.102","001","2025","46831","SECO"
"0731.661.102","001","2025","16281","MAIN"
"0731.661.102","001","2025","31009","SECO"
"0731.661.102","001","2025","13990","SECO"
"0731.661.102","001","2025","47521","SECO"
"0731.661.102","001","2008","13990","SECO"
"0731.661.102","001","2008","16291","MAIN"
"0731.661.102","001","2008","46731","SECO"
"0731.661.102","001","2008","47521","SECO"
"0731.661.102","001","2008","22290","SECO"
"0731.661.102","001","2008","31092","SECO"
"0732.645.651","006","2025","81210","MAIN"
"0732.645.651","001","2025","81210","SECO"
"0732.645.651","001","2025","47811","MAIN"
"0732.645.651","001","2025","46712","SECO"
"0732.645.651","001","2025","95316","SECO"
"0732.645.651","001","2025","47820","SECO"
"0732.645.651","001","2025","81220","SECO"
"0732.645.651","001","2008","45113","MAIN"
"0732.645.651","001","2008","45320","SECO"
"0732.645.651","001","2008","45191","SECO"
"0732.753.341","001","2025","81220","MAIN"
"0732.753.341","001","2025","81210","SECO"
"0732.753.341","001","2008","81220","MAIN"
"0732.753.341","001","2008","81210","SECO"
"0732.873.503","001","2025","95220","SECO"
"0732.873.503","001","2025","81100","MAIN"
"0732.873.503","001","2025","95240","SECO"
"0732.873.503","001","2025","31002","SECO"
"0732.873.503","001","2025","47559","SECO"
"0732.873.503","001","2025","31009","SECO"
"0732.873.503","001","2025","82990","SECO"
"0732.873.503","001","2008","31092","SECO"
"0732.873.503","001","2008","31020","SECO"
"0732.873.503","001","2008","47599","SECO"
"0732.873.503","001","2008","95240","SECO"
"0732.873.503","001","2008","82990","SECO"
"0732.873.503","001","2008","81100","MAIN"
"0732.873.503","001","2008","95220","SECO"
"0733.734.328","006","2025","56301","MAIN"
"0733.734.328","001","2025","63100","SECO"
"0733.734.328","001","2025","71209","SECO"
"0733.734.328","001","2025","73120","SECO"
"0733.734.328","001","2025","56112","MAIN"
"0733.734.328","001","2025","62200","SECO"
"0733.734.328","001","2008","62020","SECO"
"0733.734.328","001","2008","71209","SECO"
"0733.734.328","001","2008","73120","SECO"
"0733.734.328","001","2008","63110","SECO"
"0733.784.610","006","2025","81300","MAIN"
"0733.784.610","001","2025","43910","SECO"
"0733.784.610","001","2025","25110","SECO"
"0733.784.610","001","2025","81300","MAIN"
"0733.784.610","001","2025","43331","SECO"
"0733.784.610","001","2008","43994","SECO"
"0733.784.610","001","2008","81300","MAIN"
"0733.784.610","001","2008","25110","SECO"
"0733.784.610","001","2008","43331","SECO"
"0734.505.477","001","2025","69201","MAIN"
"0734.505.477","001","2008","69202","MAIN"
"0734.533.488","001","2025","74999","SECO"
"0734.533.488","001","2025","71209","SECO"
"0734.533.488","001","2025","71121","SECO"
"0734.533.488","001","2025","71122","SECO"
"0734.533.488","001","2025","71111","MAIN"
"0734.533.488","001","2008","71209","SECO"
"0734.533.488","001","2008","71111","MAIN"
"0734.533.488","001","2008","71121","SECO"
"0734.533.488","001","2008","71122","SECO"
"0734.533.488","001","2008","74909","SECO"
"0735.817.947","006","2025","49410","MAIN"
"0735.817.947","001","2025","43120","SECO"
"0735.817.947","001","2025","49410","MAIN"
"0735.817.947","001","2025","43211","SECO"
"0735.817.947","001","2008","49410","MAIN"
"0735.817.947","001","2008","43120","SECO"
"0735.817.947","001","2008","43211","SECO"
"0736.533.371","006","2025","86230","MAIN"
"0738.903.636","006","2025","49410","MAIN"
"0738.903.636","001","2025","43310","SECO"
"0738.903.636","001","2025","49410","SECO"
"0738.903.636","001","2025","43410","SECO"
"0738.903.636","001","2025","43320","SECO"
"0738.903.636","001","2025","43910","MAIN"
"0738.903.636","001","2025","43331","SECO"
"0738.903.636","001","2008","43331","SECO"
"0738.903.636","001","2008","43994","MAIN"
"0738.903.636","001","2008","43310","SECO"
"0738.903.636","001","2008","49410","SECO"
"0738.903.636","001","2008","43910","SECO"
"0738.903.636","001","2008","43320","SECO"
"0738.971.734","006","2025","69201","MAIN"
"0738.971.734","001","2025","69201","MAIN"
"0738.971.734","001","2008","69201","MAIN"
"0740.511.460","001","2025","46423","SECO"
"0740.511.460","001","2025","47279","SECO"
"0740.511.460","001","2025","96220","SECO"
"0740.511.460","001","2025","56112","MAIN"
"0740.511.460","001","2025","77224","SECO"
"0740.511.460","001","2025","85599","SECO"
"0740.511.460","001","2008","47299","SECO"
"0740.511.460","001","2008","77294","SECO"
"0740.511.460","001","2008","85599","SECO"
"0740.511.460","001","2008","56102","MAIN"
"0740.511.460","001","2008","46423","SECO"
"0740.511.460","001","2008","96022","SECO"
"0740.606.282","001","2025","52250","MAIN"
"0740.606.282","001","2008","52290","MAIN"
"0740.948.554","006","2025","86210","MAIN"
"0742.619.924","001","2025","68321","SECO"
"0742.619.924","001","2025","81230","SECO"
"0742.619.924","001","2025","74999","SECO"
"0742.619.924","001","2025","81220","SECO"
"0742.619.924","001","2025","82990","MAIN"
"0742.619.924","001","2008","82990","MAIN"
"0742.619.924","001","2008","81290","SECO"
"0742.619.924","001","2008","74909","SECO"
"0742.619.924","001","2008","68321","SECO"
"0742.619.924","001","2008","81220","SECO"
"0742.619.924","001","2008","68322","SECO"
"0742.816.003","006","2025","69201","MAIN"
"0742.816.003","001","2025","69201","MAIN"
"0742.816.003","001","2008","69202","MAIN"
"0743.469.861","006","2025","43990","MAIN"
"0743.469.861","001","2025","41001","SECO"
"0743.469.861","001","2025","16230","MAIN"
"0743.469.861","001","2008","41201","SECO"
"0743.469.861","001","2008","16230","MAIN"
"0744.738.878","001","2025","94999","SECO"
"0744.738.878","001","2025","56309","SECO"
"0744.738.878","001","2025","85599","SECO"
"0744.738.878","001","2025","90201","MAIN"
"0744.738.878","001","2025","47210","SECO"
"0744.738.878","001","2008","85599","SECO"
"0744.738.878","001","2008","47810","SECO"
"0744.738.878","001","2008","94999","SECO"
"0744.738.878","001","2008","56309","SECO"
"0744.738.878","001","2008","90011","MAIN"
"0745.782.223","001","2025","35150","SECO"
"0745.782.223","001","2025","61100","SECO"
"0745.782.223","001","2025","61200","MAIN"
"0745.782.223","001","2025","35230","SECO"
"0745.782.223","001","2008","35140","SECO"
"0745.782.223","001","2008","61100","SECO"
"0745.782.223","001","2008","61900","MAIN"
"0745.782.223","001","2008","35230","SECO"
"0745.782.223","001","2008","61200","SECO"
"0745.881.696","001","2025","43211","MAIN"
"0745.881.696","001","2008","43211","MAIN"
"0745.942.371","006","2025","33190","MAIN"
"0745.942.371","001","2025","46180","SECO"
"0745.942.371","001","2025","68322","SECO"
"0745.942.371","001","2025","68321","SECO"
"0745.942.371","001","2025","68203","SECO"
"0745.942.371","001","2025","68310","MAIN"
"0745.942.371","001","2008","68311","MAIN"
"0745.942.371","001","2008","68203","SECO"
"0745.942.371","001","2008","68321","SECO"
"0745.942.371","001","2008","46180","SECO"
"0745.942.371","001","2008","68312","SECO"
"0747.823.181","001","2025","56112","SECO"
"0747.823.181","001","2025","56301","MAIN"
"0747.823.181","001","2008","56301","MAIN"
"0747.823.181","001","2008","56102","SECO"
"0749.924.024","001","2025","43120","SECO"
"0749.924.024","001","2025","43341","MAIN"
"0749.924.024","001","2025","43211","SECO"
"0749.924.024","001","2025","43222","SECO"
"0749.924.024","001","2025","43221","SECO"
"0749.924.024","001","2025","43310","SECO"
"0749.924.024","001","2025","43230","SECO"
"0749.924.024","001","2025","41001","SECO"
"0749.924.024","001","2025","81220","SECO"
"0749.924.024","001","2025","43320","SECO"
"0749.924.024","001","2025","42212","SECO"
"0749.924.024","001","2025","42219","SECO"
"0749.924.024","001","2025","81210","SECO"
"0749.924.024","001","2025","43110","SECO"
"0749.924.024","001","2025","43331","SECO"
"0749.924.024","001","2008","42219","SECO"
"0749.924.024","001","2008","43222","SECO"
"0749.924.024","001","2008","43110","SECO"
"0749.924.024","001","2008","43221","SECO"
"0749.924.024","001","2008","43320","SECO"
"0749.924.024","001","2008","43120","SECO"
"0749.924.024","001","2008","81220","SECO"
"0749.924.024","001","2008","43310","SECO"
"0749.924.024","001","2008","43211","SECO"
"0749.924.024","001","2008","43291","SECO"
"0749.924.024","001","2008","41201","SECO"
"0749.924.024","001","2008","42212","SECO"
"0749.924.024","001","2008","81210","SECO"
"0749.924.024","001","2008","43331","SECO"
"0749.924.024","001","2008","43341","MAIN"
"0750.505.529","006","2025","56112","MAIN"
"0751.371.896","001","2025","47761","SECO"
"0751.371.896","001","2025","47552","MAIN"
"0751.371.896","001","2025","47690","SECO"
"0751.371.896","001","2025","47784","SECO"
"0751.371.896","001","2025","47553","SECO"
"0751.371.896","001","2025","47722","SECO"
"0751.371.896","001","2025","47551","SECO"
"0751.371.896","001","2003","52442","MAIN"
"0751.371.896","001","2003","52441","SECO"
"0751.371.896","001","2008","47722","SECO"
"0751.371.896","001","2008","47787","SECO"
"0751.371.896","001","2008","47592","MAIN"
"0751.371.896","001","2008","47786","SECO"
"0751.371.896","001","2008","47761","SECO"
"0751.371.896","001","2008","47593","SECO"
"0751.371.896","001","2008","47591","SECO"
"0752.536.292","006","2025","56111","MAIN"
"0752.536.292","001","2025","56112","SECO"
"0752.536.292","001","2025","56301","MAIN"
"0755.495.287","006","2025","49330","MAIN"
"0755.495.287","001","2025","43221","MAIN"
"0755.495.287","001","2025","43222","SECO"
"0755.495.287","001","2008","43221","MAIN"
"0755.495.287","001","2008","43222","SECO"
"0755.505.581","006","2025","62200","MAIN"
"0755.505.581","001","2025","62200","MAIN"
"0755.505.581","001","2008","62020","MAIN"
"0756.465.881","006","2025","56301","MAIN"
"0756.465.881","001","2025","56112","MAIN"
"0756.465.881","001","2025","10830","SECO"
"0756.465.881","001","2025","55204","SECO"
"0756.465.881","001","2025","47279","SECO"
"0756.465.881","001","2025","47553","SECO"
"0756.465.881","001","2025","56309","SECO"
"0757.735.492","006","2025","68203","MAIN"
"0757.735.492","001","2025","49330","SECO"
"0757.735.492","001","2025","52210","MAIN"
"0757.754.496","001","2025","62100","MAIN"
"0757.754.496","001","2025","58290","SECO"
"0757.754.496","001","2025","62200","SECO"
"0757.754.496","001","2008","58290","SECO"
"0757.754.496","001","2008","62010","MAIN"
"0757.754.496","001","2008","62020","SECO"
"0757.785.378","001","2025","56111","MAIN"
"0757.785.378","001","2025","56220","SECO"
"0757.785.378","001","2025","56210","SECO"
"0757.785.378","001","2025","82990","SECO"
"0757.785.378","001","2008","56101","MAIN"
"0757.785.378","001","2008","56210","SECO"
"0757.785.378","001","2008","82990","SECO"
"0757.785.378","001","2008","56290","SECO"
"0757.825.762","001","2025","73110","SECO"
"0757.825.762","001","2025","53200","MAIN"
"0757.825.762","001","2008","73110","SECO"
"0757.825.762","001","2008","53200","MAIN"
"0757.931.967","006","2025","47551","MAIN"
"0757.931.967","001","2025","47551","MAIN"
"0757.931.967","001","2008","47591","MAIN"
"0759.602.545","001","2025","47750","SECO"
"0759.602.545","001","2025","96220","MAIN"
"0759.602.545","001","2008","47750","SECO"
"0759.602.545","001","2008","96022","MAIN"
"0759.672.128","006","2025","43320","MAIN"
"0759.672.128","001","2025","46180","SECO"
"0759.672.128","001","2025","46130","SECO"
"0759.672.128","001","2025","41001","SECO"
"0759.672.128","001","2025","46190","MAIN"
"0759.672.128","001","2025","68121","SECO"
"0759.672.128","001","2008","46190","MAIN"
"0759.672.128","001","2008","46180","SECO"
"0759.672.128","001","2008","41201","SECO"
"0759.672.128","001","2008","46130","SECO"
"0759.672.128","001","2008","41101","SECO"
"0760.605.011","001","2025","27110","SECO"
"0760.605.011","001","2025","73110","MAIN"
"0760.605.011","001","2008","73110","MAIN"
"0760.605.011","001","2008","27110","SECO"
"0760.860.773","006","2025","86940","MAIN"
"0760.860.773","001","2025","82100","SECO"
"0760.860.773","001","2025","86940","MAIN"
"0762.775.831","001","2025","43120","SECO"
"0762.775.831","001","2025","43350","SECO"
"0762.775.831","001","2025","43230","SECO"
"0762.775.831","001","2025","43240","MAIN"
"0762.775.831","001","2008","43390","SECO"
"0762.775.831","001","2008","43299","MAIN"
"0762.775.831","001","2008","43291","SECO"
"0762.775.831","001","2008","43120","SECO"
"0763.751.076","001","2025","53200","MAIN"
"0763.751.076","001","2008","53200","MAIN"
"0765.376.520","001","2025","49410","SECO"
"0765.376.520","001","2025","53200","MAIN"
"0765.376.520","001","2025","53100","SECO"
"0765.376.520","001","2008","53100","SECO"
"0765.376.520","001","2008","53200","MAIN"
"0765.376.520","001","2008","49410","SECO"
"0766.696.017","001","2025","68201","SECO"
"0766.696.017","001","2025","68203","SECO"
"0766.696.017","001","2025","56111","MAIN"
"0766.696.017","001","2025","68204","SECO"
"0766.696.017","001","2025","82990","SECO"
"0766.696.017","001","2025","66300","SECO"
"0766.696.017","001","2008","66300","SECO"
"0766.696.017","001","2008","68201","SECO"
"0766.696.017","001","2008","68204","SECO"
"0766.696.017","001","2008","68203","SECO"
"0766.696.017","001","2008","56101","MAIN"
"0766.696.017","001","2008","82990","SECO"
"0769.309.077","006","2025","56111","MAIN"
"0769.309.077","001","2025","56112","SECO"
"0769.309.077","001","2025","56301","MAIN"
"0769.309.077","001","2008","56102","SECO"
"0769.309.077","001","2008","56301","MAIN"
"0769.353.421","006","2025","69201","MAIN"
"0769.353.421","001","2025","69201","MAIN"
"0769.353.421","001","2008","69201","MAIN"
"0769.827.137","006","2025","56112","MAIN"
"0769.827.137","001","2025","56112","MAIN"
"0769.827.137","001","2008","56102","MAIN"
"0770.230.874","006","2025","56112","MAIN"
"0770.230.874","001","2025","56112","MAIN"
"0770.230.874","001","2008","56102","MAIN"
"0770.405.771","006","2025","62100","MAIN"
"0770.405.771","001","2025","95100","SECO"
"0770.405.771","001","2025","43211","SECO"
"0770.405.771","001","2025","63100","SECO"
"0770.405.771","001","2025","62100","SECO"
"0770.405.771","001","2025","58290","SECO"
"0770.405.771","001","2008","62010","SECO"
"0771.002.124","001","2025","47512","MAIN"
"0771.002.124","001","2003","52410","MAIN"
"0771.002.124","001","2008","47512","MAIN"
"0772.301.033","006","2025","43120","MAIN"
"0772.301.033","001","2025","43120","SECO"
"0772.301.033","001","2025","01610","SECO"
"0772.301.033","001","2025","81100","MAIN"
"0772.301.033","001","2025","37000","SECO"
"0772.301.033","001","2025","42212","SECO"
"0772.301.033","001","2025","82990","SECO"
"0772.301.033","001","2008","42212","SECO"
"0772.301.033","001","2008","37000","SECO"
"0772.301.033","001","2008","43120","SECO"
"0772.301.033","001","2008","01610","SECO"
"0772.301.033","001","2008","81100","MAIN"
"0772.301.033","001","2008","82990","SECO"
"0772.619.549","006","2025","43213","MAIN"
"0772.619.549","001","2025","43211","MAIN"
"0772.619.549","001","2025","43212","SECO"
"0772.619.549","001","2025","41003","SECO"
"0772.619.549","001","2025","43221","SECO"
"0772.619.549","001","2025","43222","SECO"
"0772.619.549","001","2008","41203","SECO"
"0772.619.549","001","2008","43222","SECO"
"0772.619.549","001","2008","43211","MAIN"
"0772.619.549","001","2008","43212","SECO"
"0772.619.549","001","2008","43221","SECO"
"0772.911.044","001","2025","70200","SECO"
"0772.911.044","001","2025","73300","MAIN"
"0772.911.044","001","2025","73200","SECO"
"0772.911.044","001","2025","63920","SECO"
"0772.911.044","001","2025","73110","SECO"
"0772.911.044","001","2008","70210","MAIN"
"0772.911.044","001","2008","73110","SECO"
"0772.911.044","001","2008","73200","SECO"
"0772.911.044","001","2008","63990","SECO"
"0772.911.044","001","2008","70220","SECO"
"0773.462.756","006","2025","70200","MAIN"
"0773.462.756","001","2025","68201","SECO"
"0773.462.756","001","2025","70200","MAIN"
"0773.462.756","001","2008","70220","MAIN"
"0773.667.347","001","2025","52250","SECO"
"0773.667.347","001","2025","47621","SECO"
"0773.667.347","001","2025","47241","SECO"
"0773.667.347","001","2025","47110","MAIN"
"0773.667.347","001","2008","47113","MAIN"
"0773.667.347","001","2008","52290","SECO"
"0773.667.347","001","2008","47241","SECO"
"0773.667.347","001","2008","47620","SECO"
"0773.836.801","006","2025","96210","MAIN"
"0773.836.801","001","2025","96210","MAIN"
"0773.836.801","001","2008","96021","MAIN"
"0774.612.504","001","2025","25999","SECO"
"0774.612.504","001","2025","33200","SECO"
"0774.612.504","001","2025","33120","SECO"
"0774.612.504","001","2025","28150","SECO"
"0774.612.504","001","2025","25110","MAIN"
"0774.612.504","001","2025","33110","SECO"
"0774.612.504","001","2008","33120","SECO"
"0774.612.504","001","2008","25999","SECO"
"0774.612.504","001","2008","33200","SECO"
"0774.612.504","001","2008","33110","SECO"
"0774.612.504","001","2008","25110","MAIN"
"0774.612.504","001","2008","28150","SECO"
"0775.823.123","001","2025","56111","SECO"
"0775.823.123","001","2025","56112","MAIN"
"0775.823.123","001","2008","56101","SECO"
"0775.823.123","001","2008","56102","MAIN"
"0776.392.057","001","2025","70200","SECO"
"0776.392.057","001","2025","73300","MAIN"
"0776.392.057","001","2025","66199","SECO"
"0776.392.057","001","2025","82990","SECO"
"0776.392.057","001","2008","66199","SECO"
"0776.392.057","001","2008","82990","SECO"
"0776.392.057","001","2008","70220","SECO"
"0776.392.057","001","2008","70210","MAIN"
"0777.533.885","001","2025","43350","SECO"
"0777.533.885","001","2025","43910","SECO"
"0777.533.885","001","2025","43310","SECO"
"0777.533.885","001","2025","43320","SECO"
"0777.533.885","001","2025","43230","MAIN"
"0777.533.885","001","2008","43291","MAIN"
"0777.533.885","001","2008","43310","SECO"
"0777.533.885","001","2008","43994","SECO"
"0777.533.885","001","2008","43390","SECO"
"0777.533.885","001","2008","43320","SECO"
"0777.772.823","006","2025","96210","MAIN"
"0777.772.823","001","2025","96210","MAIN"
"0778.318.102","001","2025","81300","MAIN"
"0778.318.102","001","2008","81300","MAIN"
"0779.732.322","001","2025","70200","SECO"
"0779.732.322","001","2025","49410","SECO"
"0779.732.322","001","2025","52249","SECO"
"0779.732.322","001","2025","85592","SECO"
"0779.732.322","001","2025","52100","MAIN"
"0779.732.322","001","2025","73300","SECO"
"0779.732.322","001","2008","70210","SECO"
"0779.732.322","001","2008","85592","SECO"
"0779.732.322","001","2008","49410","SECO"
"0779.732.322","001","2008","70220","SECO"
"0779.732.322","001","2008","52100","MAIN"
"0779.732.322","001","2008","52249","SECO"
"0781.021.729","001","2025","95311","MAIN"
"0781.021.729","001","2025","47820","SECO"
"0781.021.729","001","2025","47811","SECO"
"0781.021.729","001","2003","50302","SECO"
"0781.021.729","001","2003","50103","SECO"
"0781.021.729","001","2003","50200","MAIN"
"0781.021.729","001","2008","45113","SECO"
"0781.021.729","001","2008","45320","SECO"
"0781.021.729","001","2008","45201","MAIN"
"0781.633.324","006","2025","43990","MAIN"
"0781.633.324","001","2025","23660","SECO"
"0781.633.324","001","2025","43211","SECO"
"0781.633.324","001","2025","43990","SECO"
"0781.633.324","001","2025","43120","MAIN"
"0781.633.324","001","2025","43221","SECO"
"0781.633.324","001","2008","43221","SECO"
"0781.633.324","001","2008","43211","SECO"
"0781.633.324","001","2008","43999","SECO"
"0781.633.324","001","2008","23690","SECO"
"0781.633.324","001","2008","43120","MAIN"
"0781.721.614","001","2025","96993","MAIN"
"0781.721.614","001","2025","85510","SECO"
"0781.721.614","001","2025","82990","SECO"
"0781.721.614","001","2008","85510","SECO"
"0781.721.614","001","2008","96093","MAIN"
"0781.721.614","001","2008","82990","SECO"
"0781.747.447","006","2025","47716","MAIN"
"0781.747.447","001","2025","73200","MAIN"
"0781.747.447","001","2025","56210","SECO"
"0781.747.447","001","2025","82990","SECO"
"0781.747.447","001","2008","73200","MAIN"
"0781.747.447","001","2008","82990","SECO"
"0781.747.447","001","2008","56210","SECO"
"0782.410.809","001","2025","95311","MAIN"
"0782.417.143","006","2025","43320","MAIN"
"0782.417.143","001","2025","16240","MAIN"
"0782.417.143","001","2008","16240","MAIN"
"0783.439.702","001","2025","71113","SECO"
"0783.439.702","001","2025","81300","MAIN"
"0783.439.702","001","2008","81300","MAIN"
"0783.439.702","001","2008","71113","SECO"
"0784.657.645","001","2025","56112","MAIN"
"0784.657.645","001","2008","56102","MAIN"
"0784.862.632","006","2025","56301","MAIN"
"0784.862.632","001","2025","56301","MAIN"
"0784.904.501","006","2025","47110","MAIN"
"0784.904.501","001","2025","56112","MAIN"
"0784.904.501","001","2025","47110","SECO"
"0784.904.501","001","2025","77229","SECO"
"0784.904.501","001","2025","47400","SECO"
"0784.904.501","001","2025","47750","SECO"
"0784.904.501","001","2025","61100","SECO"
"0784.904.501","001","2008","61200","SECO"
"0784.904.501","001","2008","47430","SECO"
"0784.904.501","001","2008","56102","MAIN"
"0784.904.501","001","2008","47112","SECO"
"0784.904.501","001","2008","77220","SECO"
"0784.904.501","001","2008","47750","SECO"
"0786.624.765","006","2025","56301","MAIN"
"0786.624.765","001","2025","56301","MAIN"
"0786.624.765","001","2008","56301","MAIN"
"0787.204.488","006","2025","56301","MAIN"
"0787.204.488","001","2025","56112","SECO"
"0787.204.488","001","2025","56301","MAIN"
"0787.373.348","001","2025","49410","MAIN"
"0787.373.348","001","2008","49410","MAIN"
"0787.396.312","001","2025","49410","MAIN"
"0787.396.312","001","2008","49410","MAIN"
"0787.609.811","001","2025","43211","MAIN"
"0787.609.811","001","2008","43211","MAIN"
"0787.799.752","006","2025","56112","MAIN"
"0787.799.752","001","2025","47120","SECO"
"0787.799.752","001","2025","56112","MAIN"
"0787.799.752","001","2025","56210","SECO"
